what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377753689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377766411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377768431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377770600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339377774739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377775510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377775934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377792267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377793285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377793670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377798650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377800349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377809112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377811647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377827483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377835754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377838377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377838695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377838870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377839464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377843146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377847390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377857033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377862122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377863048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377863477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377865628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377867282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377867635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339377869360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377869793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377870234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377880484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377883861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377901664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377906126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377907202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339377921864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377922347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377930049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377930733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377941429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339377946874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377947453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377948775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377950136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377950548
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1339377954621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339377954854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377955434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377957031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377958251
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1339377959815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339377960220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377960683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377961108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377976838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339377980141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377985009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377985351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377987842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377988784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377989169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377991310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377992385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377993103
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1339377993390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377996216
